,x,y
1166,-0.84119964,1.0430319
1168,4.5478606,0.46884122
1169,5.97325,-0.482724
1170,3.0846167,0.11662258
1171,1.01032,0.10158299
1174,9.644798,-5.4471736
1175,-4.171707,2.9399796
1177,0.29936367,-0.8120305
1178,1.6577346,-0.8353581
1179,8.44687,-0.63567823
1180,-3.20273,2.57932
1181,0.01721556,1.7437286
1182,2.2424133,-0.03738621
1183,2.1945784,2.8561385
1184,6.586545,0.2591323
1185,1.8446765,-0.6771229
1187,2.6880202,-0.41021943
1188,3.4958434,-1.2029376
1190,1.7134819,1.96805
1191,1.4091042,1.1848035
1192,6.678279,-5.700938
1193,16.00995,-14.838138
1194,-0.12535046,0.8870593
1195,-4.800666,4.5004854
1197,11.226488,-12.07443
1198,3.1735015,0.8982555
1199,0.79939806,0.17461129
1200,1.4801085,2.412911
1201,2.404907,-1.8858497
1202,2.161874,1.0863595
1203,3.459261,0.43891728
1204,2.3477516,-0.3746463
1205,0.5055296,0.9362327
1206,1.06065,-2.070035
1207,-0.3698563,-1.171951
1208,2.747251,-0.5540832
1209,1.4260937,-1.5545897
1210,-0.8698517,0.40134317
1212,14.753833,-12.550748
1213,3.6793466,-1.8087788
1214,6.976548,-10.186589
1215,12.245048,-9.830349
1216,9.93585,-8.454074
1217,14.692891,-12.293303
1219,-4.5815797,5.972433
1220,-5.3896313,7.1194787
1221,4.6512957,-0.5008385
1222,2.3913312,4.5366554
1223,4.3930955,1.8074768
1224,-2.1311061,6.2221756
1225,-1.9426091,3.3199656
1226,12.812857,-9.905397
1227,2.7424471,2.3053434
1228,5.4175243,7.3536973
1229,3.023208,3.8855922
1230,1.2542783,-0.9729791
1231,1.2110435,2.6920664
1232,1.3542651,-1.5420978
1233,-1.7641177,0.49302894
1235,-3.3884578,2.9404178
1236,0.11916821,-1.817791
1237,-1.6236632,1.6413226
1238,9.01663,-2.1869905
1239,14.2157755,-12.205278
1240,5.95119,-7.334896
1241,2.1060433,-2.2765806
1242,0.39926362,-0.74801236
1243,10.269209,-12.090446
1244,13.076831,-7.950038
1245,3.6371808,-3.4635916
1246,6.0027175,-0.9714325
1248,9.751678,-2.2789776
1249,6.505546,2.3022187
1250,12.363797,-13.997292
1251,4.6739154,-6.648602
1252,-2.5028665,2.0580537
1253,3.2204945,-4.5466084
1254,7.58941,-9.785012
1255,5.161696,-1.6447229
1257,-0.23013002,-1.0562932
1258,7.2301555,-0.7981971
1260,9.157298,0.98524565
1261,6.5243335,0.31760806
1262,2.3963866,-1.3935585
1263,1.7104856,-0.23297596
1264,2.245644,4.8357162
1265,1.5439534,-1.6574819
1266,2.6256418,-0.5160334
1267,0.0898726,-0.6014644
1268,3.8541732,-4.1680565
1269,-3.2508075,3.101594
1270,-0.50934625,-0.19306272
1271,14.364089,-12.22307
1272,15.564739,-11.733985
1273,4.277012,-5.557028
1274,4.047916,-2.5707946
1275,1.7679738,1.6360171
1276,-0.7205064,1.4463277
1277,-1.1933051,-1.5472286
1278,4.9581604,1.8738551
1279,-1.1117374,2.0642285
1280,0.18900648,1.8566921
1281,4.189794,-2.508341
1282,1.995948,-2.2090168
1284,3.5217025,2.8639736
1285,1.0704516,6.1112285
1286,4.4488134,5.092407
1288,8.072535,-0.19739619
1289,-0.72338355,0.38902617
1290,2.0833895,-1.3976922
1291,-1.037886,1.6385162
1292,-2.406991,1.092189
1294,-0.9606277,1.6592963
1295,1.2804536,-1.4325464
1296,8.496742,0.9883586
1297,7.479415,2.332984
1300,4.8120694,-4.0858035
1301,-0.12553763,-2.418501
1302,6.926578,-4.83644
1303,4.3838434,-3.254817
1304,6.2444386,-6.5576873
1305,11.410407,-11.055118
1306,9.028134,-11.657987
1307,7.0956745,-1.8702552
1308,13.233159,-15.193801
1309,5.008579,-0.63306326
1310,11.496878,-12.17507
1312,5.108182,-1.357038
1313,1.3268994,-1.0601552
1314,0.076403715,-0.3296619
1315,0.17678809,-0.8879973
1316,7.57168,-8.48756
1317,2.5375748,5.8823037
1318,7.159474,-9.728312
1319,1.2182106,2.4416935
1320,1.913584,-2.4663422
1321,-0.28980684,0.033132285
1322,0.9762236,-1.0661087
1323,2.4149585,2.73703
1324,7.36582,-8.638647
1325,9.649588,-8.635896
1326,6.8095026,-5.9425063
1327,6.3863,-6.208106
1328,14.032566,-11.849548
1330,2.314712,4.276458
1331,1.9632007,-0.06694427
1332,0.46431857,6.061047
1333,-1.8070921,3.0302153
1334,6.7422047,1.2713711
1335,5.472608,2.2925084
1337,7.8032174,-0.02714996
1338,3.312548,-0.09255725
1339,2.080064,-0.30878836
1340,0.77516544,0.88769937
1341,0.4496978,-1.1764448
1342,0.75949633,-0.82089263
1343,3.245431,-2.7856338
1344,5.295792,-3.2338707
1345,10.040516,-7.4134736
1346,-5.4282727,3.5924478
1347,3.0149891,-0.003859207
1348,1.18702,0.54656816
1349,-0.85841954,1.2019391
1350,2.8744154,0.6434564
1351,3.3863642,-3.224723
1352,0.5858246,0.47491872
1353,1.5372796,0.39342475
1354,2.1903625,0.6335103
1355,-0.82018137,-0.3897158
1356,-0.79850173,0.09207203
1357,12.001342,-14.784978
1358,6.58995,-8.14182
1359,8.431157,-10.188301
1360,9.593282,-12.382716
1361,11.830035,-6.5509324
1362,0.12199346,-0.6857829
1363,4.9551992,-0.60260624
1367,1.6185062,0.7756183
1368,4.2395835,1.6497257
1369,8.14513,-8.790156
1370,1.6949937,0.1634295
1372,7.4873466,-7.4196115
1373,7.0531945,2.9110765
1374,1.6145225,0.5764127
1375,0.55765295,-0.9147957
1377,2.9694757,4.046144
1379,1.4448941,-0.17034209
1380,0.36994937,0.6610601
1381,0.9717963,-1.3801482
1382,0.42590645,0.0040438324
1384,12.778715,-8.798596
1386,2.8798273,-3.9164917
1387,10.080052,-7.817895
1388,5.498127,-4.6765995
1389,-0.5912286,1.5745685
1391,3.0466752,3.7371569
1393,0.2996087,4.5202837
1394,2.402638,0.24332106
1396,-0.38120311,-0.52912515
1397,7.767606,-0.38773578
1401,-1.5718428,3.9864943
1402,-0.49679735,4.751015
1403,2.2625515,1.4311957
1405,1.397693,5.275088
1406,5.5004582,-2.9161022
1407,1.1539913,-0.08388379
1408,1.6790767,0.3441391
1410,5.307289,1.3905704
1414,2.2923827,-4.193645
1415,-4.7524323,4.1324835
1418,2.0245538,1.241792
1419,5.8601456,-2.7864194
1420,8.651294,-11.874139
1421,7.5636244,-0.4767778
1423,-4.237241,3.023908
1424,5.838145,-0.3459453
1426,6.879136,-10.625328
1427,0.22893266,0.80232996
1429,0.5022171,-0.53688645
1430,-5.6852975,5.31817
1431,-3.4869146,3.0594127
1432,-7.4165187,7.1235075
1433,3.3420665,3.0268595
1434,3.4079676,3.580765
1435,0.7023536,5.0812583
1437,1.9704756,0.49382508
1438,1.8029734,-0.63828427
1439,-0.5623615,0.8557821
1441,0.035425972,2.8317342
1442,1.6748694,0.5909643
1444,-0.39882007,1.5055587
1445,0.09596441,-0.46133518
1446,1.0622749,-0.88235205
1447,0.42620483,1.0117173
1448,3.8738258,-1.0259757
1449,2.1157541,-0.053326413
1450,9.338059,-9.703985
1451,11.022231,-9.773617
1452,6.629295,-3.6767304
1453,7.1223726,-8.659612
1455,-5.509913,3.1700833
1456,5.51535,2.645429
1457,1.280433,4.2544575
1458,1.6032964,6.0004582
1459,3.9333997,-1.7777762
1460,-4.950246,5.2085276
1461,2.9094374,1.3593004
1463,0.5127295,0.01564394
1464,0.480972,0.33594513
1465,2.6183429,-0.5280371
1466,1.7598695,1.2120156
1468,-0.5370232,2.1370082
1469,2.9599843,-5.8767443
1470,-1.7742449,1.4309213
1471,-1.5811058,2.4690247
1472,11.939866,-13.022128
1473,6.6403675,-7.531901
1474,9.340684,-5.64329
1476,3.254545,-0.7189145
1477,4.846853,-4.16427
1479,5.19536,-8.836768
1480,2.0949373,0.314632
1481,2.3124714,-0.50871485
1482,5.8931656,0.14884478
1483,-5.842242,3.1527607
1484,1.9238349,-2.444082
1486,5.8460116,-9.343608
1487,0.9376154,-3.0708797
1488,3.1756155,0.65457433
1489,-0.683954,-0.76535493
1490,10.788635,-10.893506
1491,0.12792927,2.2690022
1492,1.2369162,2.5657432
1494,3.2075074,4.8654776
1495,1.7505301,-1.6246369
1496,1.4931046,-1.2839394
1498,1.1745408,-0.80250883
1499,0.5523602,1.7578652
1500,4.4099517,-3.568149
1501,13.002217,-11.275285
1502,1.1330384,-0.99176234
1503,4.6768737,-2.562072
1504,10.12435,-9.252084
1505,5.6990743,-6.6723666
1506,14.522388,-10.351763
1507,7.2713857,-8.995088
1508,13.29078,-11.661096
1509,6.286871,-7.6618814
1511,2.9643621,-0.015281856
1512,7.6812024,-7.268126
1514,3.1395168,0.28538302
1515,-0.7833338,-1.7018456
1516,0.70048416,-0.45975935
1517,11.81832,-9.962469
1518,-0.05757094,-0.86831135
1520,6.4895473,-0.1824266
1521,3.2845623,3.2652473
1522,-1.8273875,1.0310422
1523,-3.04263,2.4108098
1526,-1.0037698,2.4503748
1527,2.138046,-0.3061161
1528,1.2955711,2.0116615
1529,3.364535,0.028847396
1530,13.254314,-5.1913447
1531,-5.1435447,1.334254
1532,3.709669,-4.7184796
1533,0.5745722,0.5564172
1534,0.20638785,1.044699
1535,3.7366452,-1.1917961
1536,14.196268,-12.800405
1538,4.2400126,-1.9217224
1540,3.3885605,-2.249798
1541,2.7198448,-1.3966734
1543,-3.8351264,5.0522976
1544,3.6694815,4.1130724
1545,1.900621,1.8930898
1546,0.5410322,5.0667596
1548,-0.12431237,0.07482174
1549,1.8090271,-1.0346966
1550,-0.61904824,-0.36812574
1551,1.3560101,-0.88833326
1552,2.6296272,-1.4780726
1553,13.099569,-9.225286
1555,12.672139,-11.484119
1557,7.901557,-6.035108
1558,5.538129,-7.7159567
1559,-7.562111,7.7824507
1560,-2.6982691,2.7206495
1561,8.068021,-2.49655
1562,-2.971277,1.0466201
1563,0.6478709,0.54543364
1564,2.781937,-2.190777
1566,6.295467,-6.39136
1567,2.4155831,0.553813
1569,1.4262561,-0.52511525
1571,1.9541478,1.2383077
1572,-5.0448585,3.840377
1573,-2.7195284,0.8940982
1574,-5.671743,3.6285756
1575,-2.685716,0.9075388
1576,-3.01077,2.669442
1577,0.9611064,1.5248542
1578,3.3562691,-1.2037687
1579,9.877617,-7.2586265
1580,-1.6436436,1.0266547
1582,3.6116145,-2.5732949
1583,10.353308,-7.1560755
1584,2.2217274,2.0180674
1585,10.559966,-13.107366
1586,4.4792438,0.92821455
1587,4.293178,-0.5984179
1588,1.3277135,0.46222255
1589,1.2825106,0.07729748
1591,10.557683,-12.97133
1592,6.0574384,-2.653613
1595,1.0584289,-2.8903017
1596,5.910927,0.79521084
1598,-0.36168343,1.4691157
1599,11.887777,-13.907515
1600,2.060486,-2.4141972
1602,1.6020064,-2.56447
1603,0.3094091,-0.78615934
1604,2.0351517,-3.331217
1605,1.6345527,-1.6063209
1606,3.543407,-4.8700743
1607,9.148583,-10.669736
1608,10.132014,-6.0821114
1610,-5.963247,6.9944696
1611,-3.244783,6.004087
1612,0.59082174,-3.4440582
1613,5.294359,-1.1653252
1614,6.666864,-1.5882776
1615,4.854335,-0.7103434
1616,3.5069666,-1.1932912
1617,0.30049106,-1.1906738
1618,6.0223713,-7.4787445
1619,11.097222,-9.309053
1620,1.1899669,3.999858
1621,7.175208,-3.201381
1622,6.7789783,-7.74966
1623,6.4890704,-9.791126
1624,-2.6788797,4.6627097
1625,-2.6203895,1.9115934
1626,5.278698,-1.4718947
1627,4.336531,0.14191605
1628,12.125196,-9.577909
1629,8.2866335,-5.0361347
1630,2.622996,-1.1276932
1631,3.019846,-0.8282502
1633,9.830097,-8.426437
1634,7.3217473,-8.501717
1635,0.9735956,-0.32797694
1636,2.3503177,1.3498466
1637,10.632168,-11.990231
1638,-2.4158282,4.8677106
1639,6.52534,-8.439183
1640,8.843762,-12.015018
1641,6.7891207,-2.8919694
1642,5.407567,1.3668747
1644,4.3793993,-0.8298469
1645,2.8983893,-2.3545926
1647,7.525259,-9.505677
1648,0.7796718,1.9855845
1650,1.6863778,-1.4772844
1651,1.6318666,0.9751332
1652,3.0856314,-1.5500102
1653,5.8648715,-2.4428413
1654,14.118258,-10.799895
1655,6.709595,-5.61283
1656,7.3261356,-7.5919495
1659,17.340483,-12.548501
1661,-3.9320323,5.7736416
1662,6.616392,-3.3303833
1664,-1.6561581,2.1716125
1665,-1.5246192,1.3203604
1666,-0.6408342,0.9850757
1667,-1.7194737,3.8128874
1670,8.256435,-7.2700663
1672,1.8289441,-1.2203379
1673,-0.6480057,4.7822466
1674,7.703957,-7.639535
1675,-3.2987068,1.5283587
1676,0.7093804,1.073854
1677,-0.9310018,0.10813817
1678,4.6599717,-0.58551604
1679,2.0959902,4.079979
1680,4.124859,-4.6755495
1681,2.443984,5.3876376
1682,3.0063012,-5.9803634
1683,4.2758594,-3.6043632
1685,10.44972,-10.400762
1686,3.8063781,-1.1530769
1687,4.3455124,-2.7199132
1688,-0.44274554,0.5956569
1689,7.7332573,-9.451648
1691,0.15351766,-0.73924756
1692,-0.83647585,-0.66364396
1693,5.116289,-0.9581794
1694,7.768626,-6.104047
1695,9.856238,-9.824317
1696,8.899754,-11.101145
1697,8.177928,-8.376213
1699,-4.1717916,2.5624416
1700,-1.2677937,2.2650166
1701,2.8078117,2.8968914
1702,2.4259803,-0.4347651
1703,-0.49752513,-1.7012544
1704,1.1891874,-1.860831
1705,13.738396,-13.584183
1706,-5.39402,4.7219477
1707,3.542995,2.877551
1708,0.46304336,3.0543568
1710,7.5205464,-8.983924
1712,-0.8944206,1.6597104
1713,3.3141527,-2.4405925
1714,1.2166911,-0.71329325
1716,2.382186,-1.8836308
1717,-6.087481,5.243994
1718,3.5964134,-4.0538263
1719,-2.133076,2.6643867
1720,-3.922163,0.9202873
1721,9.172919,-0.0955888
1723,13.310442,-13.800807
1724,3.6310666,2.8478007
1726,-0.02929905,0.88581955
1728,0.7125473,2.174215
1729,12.421172,-12.091043
1730,6.2919145,-8.898789
1731,2.4517093,2.1849093
1732,5.8615108,-1.3473194
1733,-4.0796666,4.7286344
1734,4.1005273,-1.985467
1735,4.71294,-1.8953516
1736,15.781083,-11.354937
1737,3.1106372,-0.4839756
1738,2.1474388,-2.7088807
1739,-1.2083775,0.22282282
1740,3.4349766,-4.7049823
1741,-2.418178,-0.018410608
1742,-1.9160213,2.6069407
1743,-1.5020654,-0.5475692
1746,1.1318618,0.08330908
1747,9.353046,-9.724079
1748,9.812753,-9.597096
1749,1.0089992,-0.8143858
1750,7.9557495,-4.96318
1752,-1.3393534,2.0314958
1754,5.08058,-6.1264944
1755,-2.944205,2.7073581
1756,7.695246,-8.728325
1757,3.3398995,4.300083
1758,0.8503673,1.7669506
1759,6.5304165,-9.258614
1760,8.645365,-7.7284646
1761,3.7378452,-2.1308262
1763,1.8644397,1.7856934
1764,-1.7889807,0.48262185
1766,9.584238,-10.239569
1767,13.373215,-10.8310795
1768,9.301079,-13.484276
1769,4.573885,2.635429
1770,2.284965,-0.65998626
1771,5.62231,-4.825558
1772,0.8377999,3.9759004
1773,2.650526,-1.1982322
1774,7.124456,-1.8655565
1775,12.893257,-11.566447
1776,6.8089027,-8.232693
1777,3.6554701,-3.364152
1778,0.18317954,2.7771332
1781,11.881945,-11.331013
1782,13.7339735,-10.329856
1783,-0.8935145,-0.5503522
1784,12.415821,-14.704008
1785,14.092112,-14.993086
1786,3.5004246,-4.5525
1787,3.740284,-0.87203103
1788,2.9040945,-0.33882177
1789,3.103482,-3.066766
1790,10.751667,-11.907776
1791,3.1397376,-3.0305414
1792,9.627202,0.3571881
1793,3.8048003,1.3530071
1794,5.6445694,-0.0025585592
1795,13.750024,-10.308365
1796,1.0726918,0.75647765
1797,16.681133,-10.311775
1798,-2.2828658,3.8340855
1799,12.711437,-11.452145
1800,14.498825,-12.951677
1801,8.265008,-7.885623
1802,6.027576,-9.016733
1803,16.366816,-14.328747
1804,1.8587103,-1.7106514
1805,7.0578284,-9.582278
1806,9.732577,-11.388056
1807,12.693293,-13.188371
1808,2.6134984,-2.7000024
1809,9.764821,-12.624223
1810,5.8532977,-10.875797
1811,-2.5531838,2.1720324
1813,5.500337,-0.5678065
1814,1.2463431,-2.2447371
1815,11.188446,-9.269487
1816,8.373484,-10.221114
1817,-4.367274,6.6204247
1818,-0.961321,4.5018573
1819,8.038993,-2.9806285
1820,0.8243967,0.508818
1821,13.050823,-15.030938
1823,13.148387,-15.0469265
1824,-2.241513,0.540079
1825,4.545594,-4.7926245
1826,7.507618,-11.79306
1827,2.5039535,-1.2513385
1829,13.572885,-13.1251545
1830,0.08752159,-0.7306891
1831,8.442977,-9.110507
1832,11.596142,-10.833215
1833,-1.9514868,5.036613
1834,16.14809,-11.310734
1835,15.073669,-14.884024
1836,0.7480737,2.5851622
1837,1.6118673,4.6460986
1838,7.550113,-9.240808
1839,1.7948469,-2.0763125
1841,1.470861,-2.95379
1842,-0.17276073,0.9958725
1843,10.056745,-5.37649
1844,6.064133,-6.018206
1845,-0.38880175,1.0856291
1846,-2.0418797,0.24377476
1847,9.467076,-8.709956
1849,7.6351976,-5.5749855
1850,-1.5514592,4.4126797
1851,5.534334,-6.537385
1852,6.614377,-1.3253238
1853,5.36224,-1.1135495
1854,-3.1101036,5.5832386
1855,-1.3460017,3.299407
1857,3.0698638,-1.4241414
1858,-4.613228,5.8219876
1859,3.5208182,-5.109523
1860,4.2608123,-3.21721
1861,-3.071233,2.9054186
1862,4.290916,-4.0862756
1863,6.758502,-4.2363276
1864,8.912509,-9.9006
1865,1.3967922,1.437104
1866,3.5879905,0.8748131
1868,8.84691,-9.455627
1870,1.7422252,-1.0261576
1871,5.322659,-5.6566515
1872,4.4604864,-2.781194
1873,4.9976835,-8.043545
1874,7.589985,-10.147042
1875,5.7524905,-1.6948822
1876,3.5997121,-0.7496007
1877,10.192953,-11.13629
1879,-7.539074,7.6951723
1880,6.7006173,-2.811813
1882,2.8832653,-2.3003688
1883,2.6206403,-0.9952151
1884,4.6803184,0.22472298
1885,5.871711,-3.7288911
1886,-2.2517288,1.7480466
1887,13.4867935,-11.490521
1888,4.1542425,-4.0252485
1889,3.8179092,-4.5958347
1890,2.2566218,-1.553031
1891,-4.0387187,2.3638506
1892,5.0438232,-6.6315465
1893,1.7347714,1.9417431
1894,5.0353184,-1.329577
1895,4.1149583,-4.374086
1896,5.6102605,-7.92959
1897,-0.17601237,0.085563764
1898,9.245647,-8.49412
1899,5.07932,-4.5151052
1900,-1.5300248,-0.08857468
1901,-0.32248166,0.7405548
1902,-0.59010077,3.3259337
1903,3.3217154,-6.1718407
1904,-3.8130796,2.405591
1905,7.10824,-11.198856
1906,8.6135645,-13.865175
1907,3.6519535,-3.4865575
1909,-0.23628762,-0.28526065
1910,4.797883,-1.0692127
