,x,y
936,0.5477778,0.04812174
937,0.6329243,0.44509146
938,-0.0838154,-0.43202096
939,0.37354726,-1.2898322
940,0.30299854,-0.38876912
941,-0.31371027,1.0511991
942,1.3639032,-0.34754983
943,-0.92841095,-0.006072279
945,-0.6480217,0.46290472
946,-0.04259637,-1.0817149
947,1.6918386,0.19640225
948,0.18166865,-1.4018167
949,-0.005308643,-0.9968323
950,-0.27438977,-0.65173054
951,0.13201101,0.7542998
952,-0.1759625,0.98120093
953,1.2592074,-0.042210948
954,1.2303343,0.33618495
955,-0.16713357,0.5276182
956,-0.29721868,1.2509363
957,-0.03638213,1.3934225
959,-0.25250214,-1.4888383
960,-0.8906279,-0.8524095
961,-0.5035321,1.019132
962,0.5787212,0.11113062
963,-0.27287972,1.1421537
964,-0.24739577,1.2769284
965,-0.2596783,0.311692
966,0.86432815,0.34956434
967,0.55689186,0.91541624
968,0.2368971,1.0397859
970,1.092436,0.15396942
971,-1.3374623,0.6134726
972,-1.4574531,-1.0529772
973,-1.5884752,0.623963
974,-1.7185732,0.37398285
975,0.045015782,-1.184312
976,-1.6019292,0.84216017
978,-1.0660955,-0.21012242
979,-1.8067386,0.28680563
981,-0.2686097,1.0568255
983,-1.1032271,0.59021425
984,-0.69055235,-1.2747635
985,0.17876197,0.72563076
986,-0.54816854,0.16229427
987,-1.1351285,0.042206664
988,0.26202148,0.034207497
989,-0.21598363,0.7359579
990,-1.0176591,0.82645625
991,-0.25252268,-0.82061225
992,-0.022413373,-1.3856064
993,0.20591046,-0.7560663
994,0.3276927,0.47374135
996,0.48002875,0.6846027
997,-0.17356576,0.98708963
998,1.3523613,-0.12279815
999,-0.56472254,0.46952078
1000,-0.051288344,-1.6498029
1001,1.6249043,0.20855665
1002,0.08524509,0.2395509
1003,0.013443083,-1.2596542
1004,-1.5904547,1.7225786
1006,-0.23881716,0.33047837
1007,0.46338457,-0.89926696
1008,-0.46560812,-1.5015776
1009,1.458917,0.23699754
1010,-1.0214187,-0.13035077
1011,-1.2789406,-1.0225259
1012,-0.6633313,-0.7448746
1013,-0.10232774,0.9135645
1014,-0.29810223,0.5682574
1016,-0.59630376,1.147856
1017,-0.3390166,1.347986
1019,-0.40467584,0.95300096
